game_id,player_id,player_name,minute,penalty,own_goal,goal_type,goal_details
256827,11180,Traianos Dellas,90,0,0,against,"68, 90"
257186,7832,Scott Taylor,10,0,0,for,10
257186,5912,Liam O'Brien,43,0,0,for,43
257186,3810,Kenny Irons,53,0,0,for,53
257513,4100,David Kelly,53,0,0,for,53
257513,9586,Peter Kennedy,67,0,0,against,67
257513,14688,Michel Ngonge,87,0,0,against,87
257512,3810,Kenny Irons,4,1,0,for,"pen 4, pen 24"
257512,3810,Kenny Irons,24,1,0,for,"pen 4, pen 24"
257512,10748,Simon Weatherstone,74,0,0,against,74
257512,2860,Phil Gilchrist,87,0,0,against,87
257888,3810,Kenny Irons,29,0,0,for,29
257888,2244,Bruce Dyer,54,0,0,against,54
258368,4100,David Kelly,9,0,0,for,9
258368,10720,Clint Hill,75,0,0,for,75
258368,10692,Craig Bellamy,15,0,0,against,15
258368,5676,Phil Mulryne,62,0,0,against,62
258521,4733,Alan Mahon,45,1,0,for,pen 45
258521,9679,Alan Lee,61,0,0,against,61
258736,8946,Daryl Clare,34,0,0,against,34
255014,744,Jason van Blerk,17,0,1,for,og 17
255014,3810,Kenny Irons,19,1,0,for,pen 19
255014,4100,David Kelly,86,0,0,for,86
255014,1993,Fabian De Freitas,75,0,0,against,75
252514,10722,Andy Parkinson,7,0,0,for,7
252514,62,Ade Akinbiyi,32,0,0,against,32
252552,10722,Andy Parkinson,66,0,0,for,66
252552,13834,Jason Koumas,70,0,0,for,70
252552,7631,Marcus Stewart,21,0,0,against,21
252552,122,Wayne Allison,45,0,0,against,"45, 69"
252552,122,Wayne Allison,69,0,0,against,"45, 69"
252004,13834,Jason Koumas,33,0,0,for,33
252004,3990,Lee Jones,63,0,0,for,63
252004,3810,Kenny Irons,82,1,0,for,pen 82
252004,4761,Chris Malkin,1,0,0,against,1
254021,7898,Andy Thompson,66,0,0,for,66
254021,9611,Matt Jansen,68,0,0,against,68
253907,9801,Dave Challinor,50,0,0,for,50
253907,3810,Kenny Irons,68,1,0,for,pen 68
254166,7832,Scott Taylor,64,0,0,for,64
254454,736,Robbie Blake,27,0,0,against,27
254454,5472,Lee Mills,61,0,0,against,61
254406,5121,John McGreal,46,0,1,against,og 46
254471,15027,Georges Santos,20,0,0,for,20
254471,11957,Robbie Keane,1,0,0,against,1
254471,15073,Fernando Gomez,12,0,0,against,12
255159,4733,Alan Mahon,8,0,0,for,8
255159,4576,Adam Locke,25,0,0,against,25
255685,3990,Lee Jones,31,0,0,for,31
255685,107,Graham Allen,45,0,0,for,45
255685,7832,Scott Taylor,69,0,0,for,69
255685,893,Lee Bradbury,39,0,0,against,39
255952,7832,Scott Taylor,44,0,0,for,44
255952,8481,Guy Whittingham,17,0,0,against,17
255972,9801,Dave Challinor,28,0,0,for,28
255972,3990,Lee Jones,67,0,0,for,67
255972,107,Graham Allen,70,0,0,for,70
255972,4718,Danny Maddix,18,0,0,against,18
255972,6912,Keith Rowland,47,0,0,against,47
256367,107,Graham Allen,23,0,0,for,23
256367,5912,Liam O'Brien,56,0,0,for,56
256367,7832,Scott Taylor,66,0,0,for,66
256367,13834,Jason Koumas,79,0,0,for,79
256421,7832,Scott Taylor,57,0,0,for,57
256421,4100,David Kelly,78,0,0,for,78
256421,13834,Jason Koumas,84,0,0,for,84
256421,6627,Alan Reeves,44,0,0,against,"44, 67"
256421,6627,Alan Reeves,67,0,0,against,"44, 67"
256735,15100,Manuel Thetis,78,0,0,against,78
256790,3943,Michael Johnson,46,0,0,against,46
253732,3810,Kenny Irons,90,0,0,for,90
253732,7830,Bob Taylor,11,0,0,against,11
252490,11957,Robbie Keane,19,0,0,against,19
252490,1845,Keith Curle,88,1,0,against,pen 88
251263,3810,Kenny Irons,24,0,0,for,24
251263,4100,David Kelly,82,0,0,for,"82, 89"
251263,4100,David Kelly,89,0,0,for,"82, 89"
252489,5361,Micky Mellon,13,0,0,for,13
252489,11202,John Aloisi,3,0,0,against,3
252515,6332,Kevin Phillips,17,0,0,against,17
252515,2035,Danny Dichio,45,0,0,against,"45, 79"
252515,2035,Danny Dichio,79,0,0,against,"45, 79"
252515,5675,John Mullin,48,0,0,against,48
252515,1194,Paul Butler,84,0,0,against,84
251489,3810,Kenny Irons,57,1,0,for,pen 57
251937,10722,Andy Parkinson,16,0,0,for,16
251937,80,Martin Aldridge,24,0,0,against,"24, 54"
251937,80,Martin Aldridge,54,0,0,against,"24, 54"
244635,4100,David Kelly,74,0,0,for,74
244635,4193,Kevin Kilbane,37,0,0,against,37
244635,3721,Andy Hunt,39,0,0,against,39
244645,4100,David Kelly,40,0,0,for,40
244645,3990,Lee Jones,72,0,0,for,72
244645,6198,Gavin Peacock,90,0,0,against,90
244688,5746,Robbie Mustoe,25,0,0,against,25
244688,9722,Mikkel Beck,54,0,0,against,54
244677,3691,Bryan Hughes,11,0,0,against,11
244677,2694,Paul Furlong,44,0,0,against,44
244677,5786,Peter Ndlovu,65,0,0,against,65
245275,4100,David Kelly,12,0,0,for,12
245275,3990,Lee Jones,68,0,0,for,68
246321,79,John Aldridge,61,0,0,for,61
246659,3990,Lee Jones,9,0,0,for,9
246659,79,John Aldridge,66,0,0,for,66
246659,5912,Liam O'Brien,87,0,0,for,87
246659,4066,Graham Kavanagh,35,1,0,against,pen 35
246864,1481,Lee Clark,12,0,0,against,"12, 14"
246864,1481,Lee Clark,14,0,0,against,"12, 14"
246864,6332,Kevin Phillips,42,0,0,against,42
246963,3990,Lee Jones,73,0,0,for,73
246963,3937,David Johnson,27,0,0,against,27
247242,79,John Aldridge,33,0,0,for,33
247242,10690,Chris Byrne,45,0,0,against,45
247242,1638,Kevin Cooper,47,0,0,against,47
247242,193,Brett Angell,90,0,0,against,90
247413,4892,Stuart Massey,54,0,0,against,54
247413,6820,Les Robinson,87,0,0,against,87
250904,79,John Aldridge,34,1,0,for,"pen 34, 75"
250904,79,John Aldridge,75,0,0,for,"pen 34, 75"
250904,2945,Don Goodman,51,0,0,against,51
244651,3990,Lee Jones,61,0,0,for,61
244651,3617,Kevin Horlock,46,0,0,against,46
245909,5912,Liam O'Brien,45,0,0,for,45
245909,346,Paul Baker,24,0,0,against,24
245909,9160,Graeme Lee,75,0,0,against,75
244691,7746,Peter Swan,42,0,0,against,42
244165,3990,Lee Jones,43,0,0,for,43
244165,8274,Mark Walters,14,0,0,against,14
244165,1351,Chris Casper,64,0,0,against,64
244233,3982,Gary Jones,31,0,0,for,31
244233,4100,David Kelly,60,0,0,for,60
244478,5618,John Morrissey,4,0,0,for,4
244478,4100,David Kelly,10,0,0,for,"10, 41"
244478,4100,David Kelly,41,0,0,for,"10, 41"
244478,3990,Lee Jones,20,0,0,for,20
244478,3982,Gary Jones,38,0,0,for,38
244478,7898,Andy Thompson,59,0,0,for,59
245077,10853,Craig Dudley,43,0,0,against,43
244990,7606,Gary Stevens,60,0,0,for,60
244990,206,Steve Anthrobus,27,0,0,against,27
244990,9579,Kevin Street,89,0,0,against,89
258411,4100,David Kelly,34,0,0,for,34
258411,534,Joey Beauchamp,76,0,0,against,76
245527,3990,Lee Jones,5,0,0,for,5
245527,7898,Andy Thompson,59,0,0,for,59
245527,3599,Pierre van Hooijdonk,19,0,0,against,19
245527,2808,Scot Gemmill,41,0,0,against,41
245783,3982,Gary Jones,65,0,0,for,65
245783,9094,Carl Robinson,15,0,0,against,15
245783,2666,Dougie Freedman,16,0,0,against,16
245836,917,Graham Branch,13,0,0,for,13
245836,3990,Lee Jones,66,0,0,for,66
245836,4218,Mark Kinsella,57,0,0,against,57
245836,4443,Carl Leaburn,59,0,0,against,59
246010,4100,David Kelly,69,0,0,for,69
246010,7961,Carl Tiler,83,0,0,against,83
246010,7820,Gareth Taylor,85,0,0,against,85
246169,3810,Kenny Irons,3,0,0,for,3
246288,3810,Kenny Irons,51,0,0,for,51
246288,5783,Tony Naylor,14,0,0,against,"14, 67"
246288,5783,Tony Naylor,67,0,0,against,"14, 67"
248375,3487,Craig Hignett,31,0,0,against,31
248375,5392,Paul Merson,38,0,0,against,"38, 65"
248375,5392,Paul Merson,65,0,0,against,"38, 65"
248588,3810,Kenny Irons,10,0,0,for,10
248588,4100,David Kelly,65,0,0,for,65
248588,917,Graham Branch,72,0,0,for,72
248588,8546,Martin Williams,75,0,0,against,75
248622,7898,Andy Thompson,35,0,0,for,35
248622,917,Graham Branch,39,0,0,for,39
248622,5618,John Morrissey,70,0,0,for,70
248873,7218,Alan Shearer,22,0,0,against,22
249395,11202,John Aloisi,37,0,0,against,37
249211,4100,David Kelly,47,0,0,for,47
249736,122,Wayne Allison,10,0,0,against,10
249736,7631,Marcus Stewart,67,0,0,against,67
249736,10720,Clint Hill,77,0,1,against,og 77
247917,3982,Gary Jones,14,0,0,for,"14, 53"
247917,3982,Gary Jones,53,0,0,for,"14, 53"
247917,10720,Clint Hill,59,0,0,for,59
248319,10722,Andy Parkinson,77,0,0,for,77
248765,5912,Liam O'Brien,66,0,0,for,66
248765,4100,David Kelly,75,0,0,for,75
248953,6761,Mark Rivers,45,0,0,against,45
248953,8964,Colin Little,64,0,0,against,"64, 70"
248953,8964,Colin Little,70,0,0,against,"64, 70"
249835,3810,Kenny Irons,56,0,0,for,56
249835,3982,Gary Jones,65,0,0,for,65
249835,4100,David Kelly,81,0,0,for,81
249835,8761,Eddie Youds,20,0,0,against,20
250190,3982,Gary Jones,26,0,0,for,26
250190,5361,Micky Mellon,39,0,0,for,39
250190,4100,David Kelly,60,0,0,for,60
250016,6332,Kevin Phillips,6,0,0,against,6
250016,7718,Nicky Summerbee,12,0,0,against,12
250416,3982,Gary Jones,14,0,0,for,14
250416,9801,Dave Challinor,53,0,0,for,53
250416,2234,John Durnin,21,0,0,against,21
250416,3185,Paul Hall,81,0,0,against,81
250269,3982,Gary Jones,7,0,0,for,"7, 42"
250269,3982,Gary Jones,42,0,0,for,"7, 42"
250269,5361,Micky Mellon,51,0,0,for,51
250854,4733,Alan Mahon,69,0,0,for,69
250854,12911,Jamie Cook,22,0,0,against,22
245892,3990,Lee Jones,57,0,0,for,57
245892,5618,John Morrissey,70,0,0,for,70
245892,4100,David Kelly,89,0,0,for,89
245892,3653,Steve Howard,15,0,0,against,15
251057,5374,Clive Mendonca,11,1,0,against,"pen 11, pen 63"
251057,5374,Clive Mendonca,63,1,0,against,"pen 11, pen 63"
250983,5912,Liam O'Brien,10,0,0,for,10
250983,3982,Gary Jones,64,0,0,for,64
250983,10722,Andy Parkinson,66,0,0,for,66
250983,6536,Wayne Quinn,52,0,0,against,52
250983,7044,Dean Saunders,78,0,0,against,78
250983,2023,Paul Devlin,90,0,0,against,90
240309,5618,John Morrissey,22,0,0,for,22
240309,6568,Andy Rammell,1,0,0,against,1
243200,79,John Aldridge,30,0,0,for,30
243200,805,Ivano Bonetti,56,0,0,for,56
242383,79,John Aldridge,24,0,0,for,"24, pen 61"
242383,79,John Aldridge,61,1,0,for,"24, pen 61"
242383,3810,Kenny Irons,51,0,0,for,51
242383,5374,Clive Mendonca,8,1,0,against,pen 8
242383,3233,Peter Handyside,45,0,0,against,45
240322,4733,Alan Mahon,15,0,0,for,15
240322,917,Graham Branch,44,0,0,for,44
240327,2239,Lee Duxbury,73,0,0,against,73
243498,917,Graham Branch,71,0,0,for,71
243498,6905,Darren Rowbotham,70,0,0,against,70
241914,79,John Aldridge,60,0,0,for,60
240344,79,John Aldridge,36,0,0,for,36
240357,79,John Aldridge,89,0,0,for,89
240357,8274,Mark Walters,25,1,0,against,pen 25
240357,3617,Kevin Horlock,76,0,0,against,76
243499,79,John Aldridge,13,1,0,for,pen 13
243499,5618,John Morrissey,33,0,0,for,33
243499,6617,Steve Redmond,31,0,0,against,31
243499,6711,Lee Richardson,84,0,0,against,84
240364,79,John Aldridge,31,0,0,for,31
240364,917,Graham Branch,75,0,0,for,75
240364,2857,Dave Gilbert,7,0,0,against,7
240364,6287,Paul Peschisolido,12,0,0,against,12
240364,3121,Paul Groves,59,0,0,against,59
243270,374,Nicky Banger,50,0,0,against,50
240370,79,John Aldridge,20,0,0,for,20
240370,2540,Robert Fleck,46,0,0,against,46
240382,917,Graham Branch,1,0,0,for,"1, 31"
240382,917,Graham Branch,31,0,0,for,"1, 31"
240382,3982,Gary Jones,62,0,0,for,62
240382,805,Ivano Bonetti,90,0,0,for,90
240382,893,Lee Bradbury,43,0,0,against,43
240382,5241,Alan McLoughlin,78,1,0,against,pen 78
240382,8942,Russell Perrett,86,0,0,against,86
241936,7162,Scott Sellars,51,0,0,against,51
240411,79,John Aldridge,41,1,0,for,pen 41
240411,925,Ged Brannan,87,0,0,for,87
240411,7341,Steve Slade,9,0,0,against,9
240411,5053,Alan McDonald,67,0,0,against,67
240411,1420,Lee Charles,85,0,0,against,85
240413,925,Ged Brannan,32,0,0,for,32
240413,8123,Tony Vaughan,61,0,1,for,og 61
243007,5556,Ian Thomas-Moore,16,0,0,for,16
243007,3982,Gary Jones,24,0,0,for,24
243007,4733,Alan Mahon,62,0,0,for,62
243007,79,John Aldridge,85,0,0,for,85
240434,7940,Andy Thorn,3,0,0,for,3
240434,2244,Bruce Dyer,15,0,0,against,15
240434,2666,Dougie Freedman,48,0,0,against,48
240434,3611,David Hopkin,85,0,0,against,85
240447,79,John Aldridge,7,0,0,for,7
240447,6012,Ian Ormondroyd,72,0,0,against,72
240462,3482,Dave Higgins,49,0,0,for,49
240462,979,Ian Brightwell,67,0,1,for,og 67
240462,7718,Nicky Summerbee,53,0,0,against,53
240475,925,Ged Brannan,43,0,0,for,43
240475,79,John Aldridge,76,0,0,for,"76, 80"
240475,79,John Aldridge,80,0,0,for,"76, 80"
240477,4359,Jamie Lambert,10,0,0,against,10
240477,5593,Trevor Morley,33,0,0,against,33
240487,7241,Mike Sheron,27,0,0,against,27
240487,3482,Dave Higgins,82,0,1,against,og 82
240488,3421,John Hendrie,17,0,0,against,17
240488,8514,Paul Wilkinson,65,0,0,against,65
240488,6612,Neil Redfearn,89,1,0,against,pen 89
240505,6025,Simon Osborn,5,1,0,against,pen 5
240505,1112,Steve Bull,76,0,0,against,76
240514,925,Ged Brannan,90,0,0,for,90
240514,6192,Andy Payton,21,0,0,against,21
240531,79,John Aldridge,17,0,0,for,"17, 85"
240531,79,John Aldridge,85,0,0,for,"17, 85"
240531,1127,Daryl Burgess,4,0,0,against,4
252765,5828,Pat Nevin,21,0,0,for,"21, 50"
252765,5828,Pat Nevin,50,0,0,for,"21, 50"
252765,3617,Kevin Horlock,64,0,0,against,64
243112,218,Owen Archdeacon,30,0,0,against,30
240543,79,John Aldridge,4,0,0,for,4
240543,80,Martin Aldridge,8,0,0,against,8
240543,3895,Nigel Jemson,35,1,0,against,pen 35
240586,5912,Liam O'Brien,71,0,0,for,71
240607,925,Ged Brannan,4,0,0,for,"4, 58"
240607,925,Ged Brannan,58,0,0,for,"4, 58"
240607,374,Nicky Banger,39,0,0,against,39
240618,3810,Kenny Irons,55,0,0,for,55
240618,79,John Aldridge,57,0,0,for,57
240618,1112,Steve Bull,34,0,0,against,"34, 41"
240618,1112,Steve Bull,41,0,0,against,"34, 41"
240618,6784,Iwan Roberts,79,0,0,against,79
240627,3482,Dave Higgins,36,0,0,for,36
240627,8514,Paul Wilkinson,46,0,0,against,46
240630,3982,Gary Jones,64,0,0,for,64
240630,5912,Liam O'Brien,86,0,1,against,og 86
240641,3810,Kenny Irons,6,0,0,for,6
240641,3990,Lee Jones,23,0,0,for,23
240641,79,John Aldridge,35,0,0,for,35
240651,3810,Kenny Irons,23,0,0,for,23
240651,5472,Lee Mills,36,0,0,against,"36, 52"
240651,5472,Lee Mills,52,0,0,against,"36, 52"
240655,3982,Gary Jones,32,0,0,for,"32, 87"
240655,3982,Gary Jones,87,0,0,for,"32, 87"
240655,3990,Lee Jones,80,0,0,for,80
240665,1622,Paul Cook,16,0,0,for,16
240665,3982,Gary Jones,23,0,0,for,23
240665,3990,Lee Jones,83,0,0,for,83
240665,3510,David Hillier,89,0,0,against,89
240679,3990,Lee Jones,26,0,0,for,26
240679,8466,Dane Whitehouse,50,0,0,against,50
240689,2035,Danny Dichio,55,0,0,against,55
240689,7521,John Spencer,77,0,0,against,77
242819,79,John Aldridge,60,1,0,for,pen 60
242819,3990,Lee Jones,90,0,0,for,90
242819,5103,John McGinlay,27,0,0,against,27
242819,6401,Jamie Pollock,77,0,0,against,77
240557,1622,Paul Cook,9,0,0,for,"9, 65"
240557,1622,Paul Cook,65,0,0,for,"9, 65"
240557,5556,Ian Thomas-Moore,45,0,0,for,45
240557,2253,Darren Eadie,2,0,0,against,2
240567,917,Graham Branch,14,0,0,for,14
240567,5556,Ian Thomas-Moore,72,0,0,for,72
240567,5593,Trevor Morley,21,0,0,against,"21, 47"
240567,5593,Trevor Morley,47,0,0,against,"21, 47"
241995,3810,Kenny Irons,35,0,0,for,35
241995,4218,Mark Kinsella,6,0,0,against,6
241995,4443,Carl Leaburn,42,0,0,against,42
241995,6838,Mark Robson,89,1,0,against,pen 89
859352,58504,Kane Hemmings,51,0,0,for,51
859352,60997,Jake Reeves,40,0,0,against,40
859352,63852,Jordan Roberts,84,0,0,against,84
860658,138595,Riley Harbottle,59,0,0,against,59
861839,116334,Ryan Astley,90,0,1,for,og 90
861839,101331,Josh Hawkes,62,0,0,for,62
861839,122498,Korede Adedoyin,37,0,0,against,37
861839,116334,Ryan Astley,39,0,0,against,39
860672,140587,Elliott Nevitt,18,0,0,for,18
860672,133368,Ethan Bristow,67,0,0,for,67
860672,103555,Josh Dacres-Cogley,75,0,0,for,75
860695,96407,Aaron Lewis,23,0,1,for,og 23
860695,138581,Nathan Moriah-Welsh,29,0,0,against,29
860695,79428,Omar Bogle,38,1,0,against,pen 38
869121,140587,Elliott Nevitt,21,0,0,for,21
869121,60652,Jamaal Lascelles,40,0,0,against,40
869121,51339,Chris Wood,52,0,0,against,52
860708,101331,Josh Hawkes,4,0,0,for,4
860708,128729,Jake Burton,83,0,0,for,83
860716,103555,Josh Dacres-Cogley,36,0,1,against,og 36
860716,89636,Paul Smyth,85,0,0,against,85
860744,58504,Kane Hemmings,49,0,0,for,49
860744,52497,Andy Cook,3,0,0,against,"3, 75"
860744,52497,Andy Cook,75,0,0,against,"3, 75"
860755,101331,Josh Hawkes,34,0,0,for,34
864060,68138,Kieron Morris,21,0,0,for,21
864060,71462,Paul Lewis,40,0,0,for,40
864060,81252,Kieran Sadlier,72,0,0,against,72
864060,134161,Conor Carty,90,0,0,against,90
860769,140587,Elliott Nevitt,90,0,0,for,90
860781,101331,Josh Hawkes,25,0,0,for,25
860792,58504,Kane Hemmings,19,1,0,for,pen 19
860792,71462,Paul Lewis,45,0,0,for,45
860805,125460,Dynel Simeu,22,0,0,for,22
860805,140587,Elliott Nevitt,56,0,0,for,"56, 89"
860805,140587,Elliott Nevitt,89,0,0,for,"56, 89"
860811,76981,Jordan Turnbull,56,0,0,for,56
860811,119017,Matthew Daly,37,0,0,against,37
860828,58504,Kane Hemmings,39,0,0,for,39
860828,29475,Ian Henderson,35,0,0,against,35
860840,70469,Kristian Dennis,1,0,0,against,"1, pen 54"
860840,70469,Kristian Dennis,54,1,0,against,"1, pen 54"
871069,60649,Neill Byrne,82,0,0,for,82
871069,93316,Jordan Gibson,30,0,0,against,30
871069,107083,Jayden Harris,66,0,0,against,66
860853,101331,Josh Hawkes,9,0,0,for,9
860853,136746,Jacob Wakeling,30,0,0,against,30
860864,117155,Ethan Chislett,8,0,0,against,8
860864,122966,Ayoub Assal,82,0,0,against,82
871310,76981,Jordan Turnbull,7,0,0,for,7
871310,47034,Mustapha Carayol,90,0,0,against,90
860882,128729,Jake Burton,66,0,0,for,66
860882,58322,Brendan Kiernan,7,0,0,against,7
860882,76789,Niall Maher,58,0,0,against,58
860913,58504,Kane Hemmings,45,0,0,for,45
860913,68138,Kieron Morris,59,0,0,for,59
860913,71462,Paul Lewis,77,0,0,for,77
860914,76981,Jordan Turnbull,6,0,0,for,6
860914,58504,Kane Hemmings,82,0,0,for,82
860914,107498,Jordan Stevens,38,0,0,against,38
860929,74220,Charlie Colkett,34,0,0,against,34
860949,101331,Josh Hawkes,39,0,0,for,39
860949,58504,Kane Hemmings,58,0,0,for,58
860949,117049,Alistair Smith,11,0,0,against,"11, 61"
860949,117049,Alistair Smith,61,0,0,against,"11, 61"
860961,101331,Josh Hawkes,78,0,0,for,78
860961,78589,Danny Johnson,72,0,0,against,72
860984,52528,Omar Beckles,82,0,1,for,og 82
860996,58504,Kane Hemmings,41,1,0,for,pen 41
860996,68138,Kieron Morris,84,0,0,for,84
860996,84682,Kyle Knoyle,19,0,0,against,19
860996,77148,Kyle Wootton,45,0,0,against,45
860996,95969,Will Collar,78,0,0,against,78
860966,75865,Ben Close,62,0,0,against,62
860966,133387,Kyle Hurst,65,0,0,against,65
861008,68138,Kieron Morris,22,0,0,for,22
861010,63586,Jamie Walker,43,0,0,against,43
861010,52497,Andy Cook,74,0,0,against,74
861032,138595,Riley Harbottle,34,0,0,against,34
861032,94073,Davis Kellior-Dunn,54,0,0,against,54
861044,101331,Josh Hawkes,74,1,0,for,pen 74
860900,76981,Jordan Turnbull,68,0,0,for,68
861056,101331,Josh Hawkes,68,1,0,for,pen 68
861056,95990,Callum Cooke,44,0,0,against,44
861063,55139,Shaun Williams,32,0,0,against,32
861063,89682,Conor Masterson,83,0,0,against,83
861080,93064,Regan Hendry,90,0,0,for,90
861080,51976,Aaron Wildig,25,0,0,against,25
861080,144388,Charlie McNeill,29,0,0,against,29
861080,154923,Calum Kavanagh,82,0,0,against,82
861083,100535,Harvey Saunders,13,0,0,for,13
861083,117332,Noah Chilvers,65,1,0,against,pen 65
861104,48359,Mark Oxley,36,0,1,for,og 36
861104,86107,Luke Armstrong,4,0,0,against,4
861106,70469,Kristian Dennis,3,0,0,against,"3, 39"
861106,70469,Kristian Dennis,39,0,0,against,"3, 39"
861128,100535,Harvey Saunders,22,0,0,for,22
861131,100535,Harvey Saunders,8,0,0,for,8
861131,109810,Aramide Oteh,30,0,0,against,30
861131,74287,Jack Powell,40,0,0,against,40
861149,44491,Richard O'Donnell,19,0,1,for,og 19
861149,101331,Josh Hawkes,56,1,0,for,pen 56
861149,56548,Danny Lloyd,69,0,0,against,69
861149,58056,Ethan Ebanks-Landell,90,0,0,against,90
861164,101331,Josh Hawkes,33,1,0,for,pen 33
861164,144033,Rhys Hughes,48,0,0,for,48
861166,165326,Samuel Taylor,79,0,0,for,79
861166,146038,Ali Ibrahim Al-Hamadi,68,0,0,against,68
861188,61899,Sam Hoskins,5,0,0,against,5
864058,71462,Paul Lewis,12,0,0,for,12
864058,144033,Rhys Hughes,19,0,0,for,19
864058,60649,Neill Byrne,45,0,0,for,45
864058,144992,Sonny Perkins,26,0,0,against,26
864058,114854,Joe Gelhardt,28,0,0,against,"28, 31"
864058,114854,Joe Gelhardt,31,0,0,against,"28, 31"
864058,165965,Mateo Joseph,56,0,0,against,56
864058,115869,Cody Drameh,64,0,0,against,64
864061,140587,Elliott Nevitt,71,0,0,for,71
893870,52400,Jayden Stockley,73,1,0,against,pen 73
893870,117318,Phoenix Maclaren Patterson,82,0,0,against,82
882390,145236,Joseph Taylor,11,0,0,against,11
882390,160468,Bradley Ihionvien,87,0,0,against,87
882403,120094,Charlie Jolley,21,0,0,for,21
882403,165326,Samuel Taylor,66,0,0,for,66
882403,120093,Ronan Darcy,61,0,0,against,61
882403,114320,Nick Tsaroulla,68,0,0,against,68
882403,111911,Klaidi Lolos,90,0,0,against,90
882420,101331,Josh Hawkes,14,1,0,for,"pen 14, 49"
882420,101331,Josh Hawkes,49,0,0,for,"pen 14, 49"
882457,68138,Kieron Morris,16,0,0,for,16
882457,63609,Connor Jennings,61,0,0,for,61
882457,59376,Danny Rose,27,0,0,against,27
882457,93704,Rekeil Pyke,44,0,0,against,44
893911,144398,Silko Thomas,9,0,0,against,9
882459,58275,Mickey Demetriou,11,0,0,against,11
882459,70732,Chris Long,52,0,0,against,52
882481,63609,Connor Jennings,70,0,0,for,70
882481,107548,Harrison Biggins,27,0,0,against,27
882481,133548,Mo Faal,57,0,0,against,57
882489,76981,Jordan Turnbull,72,0,1,against,og 72
882504,114049,Isaac Olaofe,5,0,0,against,5
882504,56263,Antoni Sarcevic,54,0,0,against,54
896358,59417,Luke Norris,28,1,0,for,pen 28
896358,136092,Robert Apter,55,0,0,for,55
896358,68138,Kieron Morris,90,0,0,for,90
896358,63852,Jordan Roberts,3,0,0,against,3
896358,68053,Jamie Reid,58,1,0,against,"pen 58, 90"
896358,68053,Jamie Reid,90,0,0,against,"pen 58, 90"
896358,58504,Kane Hemmings,81,0,0,against,81
882515,133516,Tyrese Omotoye,8,0,1,for,og 8
882515,70469,Kristian Dennis,47,0,0,for,47
882515,136092,Robert Apter,71,0,0,for,71
882529,94463,Ben Goodliffe,17,0,1,for,og 17
882529,87398,Louis John,88,0,0,against,88
882539,136092,Robert Apter,43,0,0,for,"43, 60"
882539,136092,Robert Apter,60,0,0,for,"43, 60"
882539,63609,Connor Jennings,53,0,0,for,53
882539,72094,Connor Mahoney,90,0,0,against,90
882549,120094,Charlie Jolley,13,0,0,for,13
882549,136092,Robert Apter,62,0,0,for,62
882549,69039,Rhys Oates,37,0,0,against,37
882549,136564,Will Swan,79,0,0,against,79
882565,68138,Kieron Morris,57,0,0,for,57
882565,63609,Connor Jennings,88,0,0,for,88
882565,96472,Will Evans,22,0,0,against,22
882576,57804,Jamille Matt,64,0,0,against,64
882324,101331,Josh Hawkes,63,1,0,for,pen 63
882324,51792,Niall Canavan,19,0,0,against,19
882324,108090,Kian Spence,70,0,0,against,70
884352,59417,Luke Norris,23,0,0,for,23
884352,165326,Samuel Taylor,47,0,0,for,47
884352,92320,Herbie Kane,45,0,0,against,45
884352,123219,Aiden Marsh,90,0,0,against,90
882331,68830,Mo Eisa,7,0,0,against,7
882348,59417,Luke Norris,24,0,0,for,24
882348,165326,Samuel Taylor,26,0,0,for,26
882348,68138,Kieron Morris,89,0,0,for,89
882360,63609,Connor Jennings,6,0,0,for,6
882360,70469,Kristian Dennis,36,0,0,for,36
882360,120094,Charlie Jolley,87,0,0,for,87
882360,59625,Matt Smith,34,0,0,against,34
882360,106890,Callum Hendry,47,0,0,against,"47, 68, 85"
882360,106890,Callum Hendry,68,0,0,against,"47, 68, 85"
882360,106890,Callum Hendry,85,0,0,against,"47, 68, 85"
882370,101331,Josh Hawkes,88,0,0,for,88
882370,37797,David McGoldrick,12,0,0,against,12
882370,50962,Connell Rawlinson,65,0,0,against,65
894824,80851,Onyinye Ndidi,55,0,0,against,55
894824,61643,Jamie Vardy,59,0,0,against,59
882384,86849,Aaron Hayden,56,0,0,against,56
882422,63609,Connor Jennings,4,0,0,for,4
882422,107795,Armani Little,21,0,0,against,21
882422,146038,Ali Ibrahim Al-Hamadi,32,0,0,against,"32, 62, 88"
882422,146038,Ali Ibrahim Al-Hamadi,62,0,0,against,"32, 62, 88"
882422,146038,Ali Ibrahim Al-Hamadi,88,0,0,against,"32, 62, 88"
882444,93064,Regan Hendry,24,0,0,for,24
882444,68138,Kieron Morris,83,0,0,for,83
882444,52497,Andy Cook,55,0,0,against,55
540022,58792, Jason Demetriou,90,0,0,against,90
